customer_id,segment,monthly_spend,support_calls,converted
C02634,plus,150.9601,1,1
C02635,plus,32.2967,2,1
C02636,basic,74.1508,0,0
C02637,premium,41.8361,2,0
C02638,premium,34.9261,3,0
C02639,plus,43.3407,0,0
C02640,basic,16.6401,2,0
C02641,basic,16.1788,0,0
C02642,plus,47.0452,2,0
C02643,basic,63.7226,0,1
C02644,premium,86.3662,1,1
C02645,basic,11.6876,0,0
C02646,premium,41.9254,2,0
C02647,basic,25.3896,0,0
C02648,basic,31.599,2,1
C02649,plus,40.9658,2,0
C02650,basic,21.865,1,0
C02651,plus,45.0266,0,0
C02652,plus,15.3203,2,0
C02653,basic,18.7188,1,0
C02654,basic,61.7394,0,0
C02655,basic,39.1384,2,0
C02656,basic,28.5401,0,1
C02657,basic,24.3308,0,0
C02658,plus,32.4282,1,0
C02659,premium,38.3972,5,0
C02660,premium,22.5626,1,0
C02661,plus,34.4472,2,0
C02662,basic,20.2925,1,0
C02663,basic,43.8021,2,1
C02664,basic,88.4919,1,0
C02665,premium,70.4247,1,1
C02666,plus,18.9929,2,0
C02667,basic,27.2832,0,0
C02668,premium,63.2113,0,1
C02669,premium,28.8392,2,1
C02670,premium,24.5826,1,0
C02671,premium,49.2931,2,0
C02672,basic,30.0452,1,0
C02673,plus,25.0714,1,0
C02674,premium,89.4002,3,0
C02675,basic,32.2985,1,0
C02676,basic,104.476,1,0
C02677,plus,80.381,0,1
C02678,basic,51.0423,1,0
C02679,plus,23.6446,2,0
C02680,plus,70.1021,2,1
C02681,basic,31.8376,0,0
C02682,basic,27.0628,1,0
C02683,basic,36.347,0,0
C02684,plus,11.0372,2,0
C02685,basic,25.5396,0,0
C02686,premium,63.853,2,0
C02687,basic,38.5775,2,0
C02688,basic,18.7854,1,0
C02689,basic,50.2953,0,0
C02690,basic,12.0998,1,0
C02691,basic,19.3053,3,0
C02692,plus,46.026,0,0
C02693,basic,25.4468,2,0
C02694,basic,33.7207,0,0
C02695,basic,32.8866,1,0
C02696,plus,28.7577,0,0
C02697,basic,12.6431,1,0
C02698,plus,47.7382,2,1
C02699,basic,16.6894,0,0
C02700,plus,110.0923,0,0
C02701,basic,37.933,1,1
C02702,plus,39.7802,0,0
C02703,basic,22.7917,1,0
C02704,basic,16.315,0,0
C02705,basic,80.7709,0,0
C02706,plus,26.8761,0,0
C02707,basic,25.0162,2,0
C02708,plus,24.5152,2,0
C02709,basic,35.5527,1,0
C02710,plus,68.6329,2,1
C02711,plus,38.3091,1,0
C02712,basic,91.2065,1,1
C02713,basic,41.2098,1,0
C02714,plus,12.1942,0,1
C02715,basic,28.6737,0,0
C02716,premium,258.2298,2,1
C02717,plus,56.9113,0,0
C02718,basic,75.5195,1,0
C02719,premium,58.5399,1,1
C02720,basic,66.0013,1,1
C02721,basic,20.9306,1,0
C02722,plus,70.2926,2,0
C02723,plus,14.2606,0,0
C02724,basic,65.4915,2,0
C02725,basic,22.3416,0,0
C02726,basic,27.5165,1,0
C02727,basic,38.4276,0,1
C02728,plus,32.7148,2,0
C02729,basic,26.1631,1,1
C02730,basic,84.9905,0,1
C02731,basic,42.1181,1,0
C02732,basic,49.9607,1,0
C02733,basic,31.1737,0,0
C02734,basic,21.6138,1,0
C02735,basic,33.9347,1,1
C02736,basic,38.9954,0,0
C02737,premium,86.8897,0,1
C02738,basic,42.4757,1,0
C02739,premium,17.924,1,0
C02740,basic,13.7048,3,0
C02741,basic,49.5926,0,1
C02742,basic,73.2342,1,1
C02743,premium,17.6678,1,0
C02744,basic,50.3781,0,0
C02745,plus,35.1024,2,1
C02746,basic,46.0225,0,1
C02747,plus,121.4997,3,1
C02748,basic,31.1402,0,0
C02749,basic,62.7965,1,1
C02750,plus,56.4624,0,1
C02751,plus,68.0065,0,1
C02752,basic,65.5139,0,0
C02753,basic,76.0308,1,0
C02754,plus,36.0495,0,0
C02755,plus,55.1666,4,0
C02756,premium,27.4322,1,0
C02757,plus,37.619,4,0
C02758,plus,58.1579,1,0
C02759,basic,27.9792,1,0
C02760,premium,96.7091,1,1
C02761,basic,29.5083,0,0
C02762,basic,39.386,0,0
C02763,basic,29.6408,1,0
C02764,premium,121.6104,0,1
C02765,plus,14.9095,2,1
C02766,basic,19.7726,0,0
C02767,basic,34.9471,1,0
C02768,basic,15.8886,0,0
C02769,plus,22.7567,3,0
C02770,basic,15.4317,1,0
C02771,plus,19.7492,0,1
C02772,premium,67.0624,1,0
C02773,basic,19.3732,0,0
C02774,plus,122.5492,2,0
C02775,basic,29.9832,0,0
C02776,basic,90.8463,1,0
C02777,premium,68.3624,2,1
C02778,basic,41.6571,0,0
C02779,premium,41.5059,2,0
C02780,basic,25.0974,0,0
C02781,basic,70.4454,1,0
C02782,basic,27.3147,1,0
C02783,basic,11.5088,3,0
C02784,basic,34.4812,1,0
C02785,basic,28.6687,1,0
C02786,basic,23.3571,1,0
C02787,premium,57.5886,1,0
C02788,basic,24.5926,1,1
C02789,plus,46.2389,2,0
C02790,basic,27.1556,2,1
C02791,basic,96.9057,1,1
C02792,basic,21.4019,0,0
C02793,plus,22.4137,1,0
C02794,plus,9.4726,2,1
C02795,basic,34.2701,2,1
C02796,plus,125.0191,1,1
C02797,basic,16.741,1,0
C02798,basic,22.1714,2,0
C02799,plus,51.195,1,0
C02800,premium,44.8012,2,1
C02801,plus,12.7041,1,0
C02802,plus,47.2004,1,0
C02803,premium,43.3385,1,1
C02804,basic,67.4958,2,1
C02805,basic,47.1725,3,0
C02806,plus,13.3973,0,0
C02807,basic,6.4204,2,0
C02808,plus,15.0102,1,0
C02809,basic,31.8439,0,0
C02810,basic,38.4999,1,0
C02811,basic,27.2848,1,0
C02812,basic,40.1466,1,0
C02813,plus,12.3457,2,0
C02814,basic,173.3527,0,0
C02815,plus,46.3613,1,1
C02816,basic,32.2014,0,0
C02817,basic,26.0885,1,0
C02818,plus,22.3295,1,0
C02819,basic,36.5315,1,0
C02820,basic,17.1533,0,0
C02821,basic,32.1996,2,0
C02822,plus,59.4122,1,0
C02823,basic,64.8984,2,0
C02824,premium,51.0807,3,0
C02825,plus,133.4094,0,1
C02826,basic,44.1611,1,0
C02827,basic,54.8008,0,0
C02828,plus,16.9811,2,1
C02829,basic,22.151,1,0
C02830,premium,62.9694,3,0
C02831,plus,28.3848,1,0
C02832,basic,33.6657,2,0
C02833,premium,137.9702,2,1
C02834,basic,44.1227,0,0
C02835,premium,64.9507,2,0
C02836,basic,17.6481,2,0
C02837,basic,36.5478,1,0
C02838,plus,37.1862,0,0
C02839,premium,49.7633,4,1
C02840,basic,14.6889,0,0
C02841,basic,33.7917,0,0
C02842,basic,26.7095,0,0
C02843,plus,20.4553,2,0
C02844,basic,12.3996,0,0
C02845,premium,130.4652,1,1
C02846,plus,26.7373,3,0
C02847,basic,23.5771,0,0
C02848,basic,14.8203,1,0
C02849,basic,15.4431,0,0
C02850,premium,120.161,5,1
C02851,plus,52.879,0,0
C02852,basic,35.3073,2,0
C02853,premium,61.8482,2,0
C02854,basic,188.6615,0,0
C02855,plus,63.5174,1,1
C02856,basic,24.1945,1,1
C02857,premium,55.0013,4,1
C02858,basic,19.0634,1,0
C02859,plus,58.9626,1,1
C02860,basic,84.8567,1,0
C02861,premium,36.1221,0,1
C02862,premium,50.9487,1,1
C02863,basic,70.4646,3,1
C02864,basic,31.7712,0,0
C02865,plus,106.0834,3,1
C02866,premium,15.9045,4,0
C02867,basic,50.4067,1,0
C02868,premium,44.9033,0,0
C02869,basic,63.575,0,0
C02870,basic,9.188,0,0
C02871,basic,26.1159,0,0
C02872,plus,37.197,2,1
C02873,plus,21.9997,2,0
C02874,basic,20.2246,3,1
C02875,premium,43.9,2,1
C02876,basic,63.0369,3,0
C02877,basic,11.4232,0,0
C02878,plus,33.4084,0,1
C02879,basic,64.6592,0,0
C02880,basic,38.3532,0,0
C02881,plus,90.6784,0,1
C02882,premium,48.1416,3,0
C02883,basic,25.8628,2,0
C02884,plus,25.3044,0,0
C02885,basic,68.5798,1,0
C02886,basic,14.1302,1,0
C02887,basic,15.823,0,0
C02888,basic,26.0607,0,0
C02889,basic,58.5559,0,0
C02890,basic,30.4425,0,0
C02891,basic,12.0698,0,0
C02892,basic,21.8199,1,0
C02893,basic,21.2373,0,1
C02894,plus,13.7591,3,0
C02895,basic,18.4948,0,1
C02896,premium,32.585,2,0
C02897,basic,10.5804,0,0
C02898,basic,15.7603,1,0
C02899,basic,40.2979,0,0
C02900,plus,16.7495,0,0
C02901,plus,6.2813,2,0
C02902,basic,20.6053,0,0
C02903,plus,24.9623,1,0
C02904,plus,15.7927,2,0
C02905,basic,71.958,1,0
C02906,premium,31.7109,2,0
C02907,premium,215.8806,4,1
C02908,basic,19.1484,2,0
C02909,basic,24.3802,1,1
C02910,plus,102.7032,1,1
C02911,basic,40.4706,2,0
C02912,plus,20.0138,2,0
C02913,basic,77.9394,3,0
C02914,plus,89.0439,1,1
C02915,basic,9.2421,1,0
C02916,plus,78.3375,2,0
C02917,plus,160.8547,0,0
C02918,basic,100.8526,1,0
C02919,basic,20.925,0,0
C02920,basic,40.6375,1,0
C02921,plus,36.6126,2,0
C02922,premium,93.4408,3,1
C02923,basic,27.9128,0,0
C02924,basic,17.4723,0,0
C02925,basic,16.6545,0,0
C02926,basic,34.3005,0,0
C02927,basic,13.7378,0,0
C02928,basic,24.171,2,0
C02929,basic,14.0293,0,0
C02930,plus,27.6222,2,0
C02931,plus,16.3416,0,1
C02932,premium,99.6513,2,0
C02933,basic,32.0671,0,0
C02934,basic,21.4616,1,0
C02935,basic,90.7366,2,0
C02936,plus,101.1918,1,0
C02937,basic,28.6203,1,0
C02938,basic,32.1369,2,0
C02939,basic,11.9838,1,1
C02940,basic,29.8989,2,1
C02941,basic,95.1917,2,0
C02942,plus,9.6348,0,0
C02943,premium,138.7508,0,0
C02944,plus,30.2783,3,0
C02945,premium,79.8963,4,0
C02946,plus,24.3048,1,0
C02947,premium,47.6247,1,0
C02948,basic,39.7866,3,0
C02949,plus,52.4447,1,0
C02950,plus,69.3631,1,0
C02951,basic,55.1604,0,1
C02952,basic,14.118,0,0
C02953,basic,17.8772,0,0
C02954,plus,51.2646,0,0
C02955,basic,15.4052,1,0
C02956,basic,41.8316,2,0
C02957,plus,36.8349,4,0
C02958,basic,59.4788,0,0
C02959,plus,68.3134,0,0
C02960,plus,168.7468,0,1
C02961,basic,22.9822,1,1
C02962,premium,81.2652,1,1
C02963,plus,52.5133,3,1
C02964,plus,52.6042,0,0
C02965,plus,54.8267,3,0
C02966,basic,47.6247,0,0
C02967,basic,43.2241,0,0
C02968,basic,32.6706,1,0
C02969,basic,10.2039,1,0
C02970,plus,32.3995,3,0
C02971,plus,28.3552,0,0
C02972,plus,18.3369,1,0
C02973,basic,19.9438,0,1
C02974,basic,20.4251,0,0
C02975,basic,30.5321,1,0
C02976,plus,60.6951,0,1
C02977,plus,31.2797,0,0
C02978,basic,42.8073,0,0
C02979,premium,56.8571,1,0
C02980,plus,17.861,1,0
C02981,plus,20.467,1,0
C02982,plus,58.5719,0,0
C02983,basic,17.9237,0,1
C02984,basic,87.6748,3,0
C02985,basic,44.563,0,0
C02986,basic,56.3542,1,0
C02987,basic,39.5123,1,0
C02988,basic,32.2377,1,0
C02989,plus,20.5583,0,0
C02990,basic,20.3898,2,0
C02991,basic,12.9091,0,0
C02992,plus,36.0101,3,0
C02993,basic,23.35,0,0
C02994,premium,50.4498,3,0
C02995,basic,53.9092,0,1
C02996,basic,48.5155,1,0
C02997,premium,77.5842,4,0
C02998,premium,142.1745,2,1
C02999,plus,22.1874,0,0
C03000,basic,26.9291,1,0
C03001,plus,20.4859,1,0
C03002,basic,35.8387,1,0
C03003,basic,54.9044,1,0
C03004,plus,27.5742,1,0
C03005,plus,31.0331,0,0
C03006,premium,31.9551,1,0
C03007,plus,36.3857,1,0
C03008,premium,67.5173,1,1
C03009,plus,40.5535,0,0
C03010,basic,47.8256,1,1
C03011,basic,44.1483,2,0
C03012,basic,28.5493,1,0
C03013,basic,26.5253,4,0
C03014,plus,21.0227,2,0
C03015,basic,59.8226,1,0
C03016,basic,7.2898,1,0
C03017,plus,12.8076,0,0
C03018,premium,64.5684,0,1
C03019,basic,87.277,2,1
C03020,basic,21.2706,3,0
C03021,basic,45.7823,1,1
C03022,basic,40.8951,1,0
C03023,premium,18.5433,0,0
C03024,basic,24.9045,0,0
C03025,basic,50.171,0,0
C03026,basic,37.795,0,0
C03027,plus,35.1594,5,0
C03028,basic,23.3658,0,0
C03029,basic,44.1707,0,0
C03030,basic,28.5295,1,0
C03031,plus,30.9093,1,0
C03032,basic,34.271,2,0
C03033,plus,31.4921,1,0
C03034,basic,26.6369,0,0
C03035,basic,7.0693,0,0
C03036,basic,11.7279,1,0
C03037,premium,90.0203,0,0
C03038,premium,55.373,1,0
C03039,basic,15.2852,1,0
C03040,plus,175.3024,1,1
C03041,plus,29.2935,3,0
C03042,plus,70.956,2,0
C03043,basic,12.158,1,0
C03044,basic,28.2331,1,0
C03045,premium,40.3329,0,0
C03046,plus,30.8187,1,0
C03047,basic,26.32,0,0
C03048,plus,43.9955,2,0
C03049,plus,74.1146,2,0
C03050,plus,51.071,0,0
C03051,basic,24.2125,2,0
C03052,basic,19.6275,2,0
C03053,basic,31.5863,2,1
C03054,basic,8.1047,1,0
C03055,plus,17.8847,2,1
C03056,plus,26.1462,1,0
C03057,basic,26.9606,0,0
C03058,basic,27.5048,0,0
C03059,basic,24.9477,0,0
C03060,basic,33.8679,2,0
C03061,basic,17.0477,2,0
C03062,plus,93.6764,1,1
C03063,basic,17.5729,4,0
C03064,basic,14.4379,3,0
C03065,basic,10.2757,1,0
C03066,plus,37.048,2,0
C03067,plus,27.407,1,1
C03068,basic,108.1379,0,1
C03069,premium,38.0255,2,0
C03070,basic,26.2672,0,0
C03071,basic,45.6153,0,0
C03072,basic,23.7561,2,0
C03073,plus,120.6761,3,0
C03074,premium,85.6729,1,1
C03075,basic,47.7225,2,0
C03076,plus,11.5055,0,0
C03077,basic,45.9688,0,0
C03078,basic,19.2246,2,0
C03079,plus,28.3931,0,0
C03080,basic,34.6489,0,0
C03081,plus,26.7562,2,0
C03082,basic,39.2994,4,0
C03083,basic,26.7443,1,0
C03084,plus,57.9032,0,0
C03085,basic,126.0025,0,1
C03086,premium,21.4095,1,0
C03087,basic,29.608,5,0
C03088,plus,38.0412,0,0
C03089,basic,36.5945,0,0
C03090,basic,45.6538,2,1
C03091,basic,25.4575,1,0
C03092,basic,20.9933,2,0
C03093,basic,25.8292,1,0
C03094,plus,64.7709,1,0
C03095,basic,62.1424,1,1
C03096,basic,19.5692,3,0
C03097,premium,20.6931,2,0
C03098,basic,18.8594,1,0
C03099,plus,47.2754,1,0
C03100,basic,26.5329,0,0
C03101,plus,68.9976,0,0
C03102,plus,102.9905,1,1
C03103,basic,27.5987,2,0
C03104,basic,15.4104,1,0
C03105,basic,28.6926,0,0
C03106,plus,35.9018,0,0
C03107,basic,5.1588,0,0
C03108,basic,35.2231,0,0
C03109,plus,58.864,1,1
C03110,premium,63.273,1,1
C03111,premium,94.1368,3,0
C03112,basic,12.6014,1,0
C03113,basic,28.6399,0,0
C03114,basic,15.1892,0,0
C03115,plus,51.9322,1,0
C03116,basic,21.5957,3,1
C03117,basic,21.995,0,0
C03118,plus,63.2206,0,0
C03119,plus,23.7816,0,0
C03120,basic,44.7651,0,1
C03121,plus,56.6956,1,0
C03122,basic,14.1818,1,0
C03123,basic,64.3751,1,0
C03124,premium,43.8793,1,0
C03125,premium,43.4745,1,0
C03126,basic,18.4261,0,0
C03127,plus,71.4814,0,1
C03128,plus,20.0038,1,1
C03129,premium,114.8057,2,0
C03130,basic,17.9586,0,0
C03131,basic,16.2298,0,0
C03132,plus,54.3164,2,0
C03133,plus,35.5967,0,0
C03134,basic,25.8479,1,0
C03135,plus,76.7883,2,0
C03136,basic,15.8151,2,0
C03137,basic,37.2509,0,0
C03138,plus,15.3296,0,0
C03139,premium,152.5251,0,1
C03140,plus,51.0102,3,0
C03141,basic,48.672,0,0
C03142,basic,48.5381,1,1
C03143,basic,44.0121,1,0
C03144,basic,69.76,1,0
C03145,premium,94.7386,1,0
C03146,premium,98.7876,0,0
C03147,basic,37.0431,2,0
C03148,basic,40.9958,1,0
C03149,premium,33.4811,2,0
C03150,basic,14.9302,3,0
C03151,plus,41.6921,2,0
C03152,plus,42.9372,1,0
C03153,plus,21.4516,1,0
C03154,basic,22.5389,1,0
C03155,basic,36.3248,0,0
C03156,basic,60.6497,1,0
C03157,basic,54.972,1,1
C03158,basic,27.0569,1,0
C03159,plus,39.9161,1,1
C03160,plus,62.665,1,1
C03161,premium,38.9925,3,1
C03162,premium,46.1242,0,1
C03163,basic,107.7894,0,1
C03164,basic,28.516,2,0
C03165,basic,25.8367,0,0
C03166,basic,68.2281,1,0
C03167,plus,66.544,0,1
C03168,basic,18.3526,1,0
C03169,plus,17.0827,1,0
C03170,basic,24.1448,3,0
C03171,plus,31.8333,3,0
C03172,premium,48.4866,2,0
C03173,plus,17.2067,1,0
C03174,premium,67.1546,3,1
C03175,basic,10.0981,0,0
C03176,basic,16.8623,3,0
C03177,basic,28.3303,2,0
C03178,plus,34.7142,0,1
C03179,plus,114.7776,1,1
C03180,basic,29.1718,3,1
C03181,basic,44.9379,0,0
C03182,plus,19.2889,1,0
C03183,plus,13.2519,2,0
C03184,premium,37.9948,3,0
C03185,basic,58.0815,0,0
C03186,plus,30.8619,4,0
C03187,plus,26.6035,0,0
C03188,plus,18.3847,2,0
C03189,basic,64.2623,3,0
C03190,basic,80.8433,0,1
C03191,basic,17.8238,5,0
C03192,plus,23.2569,2,0
C03193,plus,31.3028,1,0
C03194,basic,119.3939,3,0
C03195,basic,47.0921,0,0
C03196,basic,23.9508,1,0
C03197,basic,40.5891,0,0
C03198,basic,26.6615,1,0
C03199,basic,11.7151,1,0
C03200,premium,49.5248,1,1
C03201,plus,9.443,2,1
C03202,basic,18.8083,0,0
C03203,basic,44.4302,2,1
C03204,basic,107.3161,1,0
C03205,basic,36.3879,0,0
C03206,premium,52.2755,4,1
C03207,basic,40.4451,2,0
C03208,premium,49.1868,1,0
C03209,basic,24.1346,0,1
C03210,basic,19.5484,2,0
C03211,plus,85.6218,0,0
C03212,basic,32.3936,1,0
C03213,plus,55.6045,0,0
C03214,basic,67.5124,1,1
C03215,basic,33.6808,0,0
C03216,plus,52.4091,1,1
C03217,premium,38.3665,4,0
C03218,plus,62.297,1,0
C03219,plus,17.2917,0,1
C03220,basic,18.6257,3,0
C03221,basic,24.7911,2,0
C03222,basic,33.313,0,0
C03223,basic,96.5965,1,0
C03224,plus,12.1884,0,0
C03225,basic,75.308,1,0
C03226,basic,14.5119,2,0
C03227,basic,107.9925,0,0
C03228,plus,32.3546,2,0
C03229,basic,13.5442,1,0
C03230,plus,64.0523,0,0
C03231,basic,40.9598,0,1
C03232,plus,31.6681,2,1
C03233,basic,13.929,1,0
C03234,basic,8.9845,0,0
C03235,plus,38.0745,3,0
C03236,basic,36.5025,0,0
C03237,plus,34.808,1,0
C03238,premium,45.2754,1,1
C03239,basic,49.4841,1,0
C03240,basic,9.9147,2,0
C03241,plus,32.8858,2,0
C03242,plus,16.8443,0,0
C03243,basic,28.8277,1,1
C03244,basic,23.5784,1,0
C03245,plus,15.1002,0,0
C03246,plus,28.688,1,0
C03247,plus,33.5506,0,0
C03248,premium,19.8536,1,0
C03249,basic,128.275,0,1
C03250,basic,30.2209,0,0
C03251,basic,30.7298,1,0
C03252,plus,116.5413,3,1
C03253,basic,27.1422,0,1
C03254,premium,53.6753,0,0
C03255,basic,18.4556,1,0
C03256,basic,12.2694,1,0
C03257,basic,44.2479,1,0
C03258,premium,38.369,2,0
C03259,basic,17.9145,2,0
C03260,basic,18.2019,1,1
C03261,basic,29.1693,1,0
C03262,plus,71.5299,1,1
C03263,basic,75.8672,0,0
C03264,plus,50.9993,1,0
C03265,plus,49.129,1,0
C03266,basic,90.7036,0,1
C03267,plus,25.4375,1,0
C03268,premium,44.029,0,1
C03269,basic,31.0675,3,0
C03270,premium,57.6674,2,0
C03271,premium,98.3846,1,1
C03272,plus,67.1359,0,1
C03273,basic,45.5355,0,0
C03274,plus,125.2102,1,1
C03275,plus,8.1696,3,0
C03276,basic,10.2313,2,0
C03277,plus,30.0653,0,0
C03278,basic,34.9723,3,1
C03279,basic,13.6206,0,0
C03280,basic,13.237,0,0
C03281,basic,26.538,1,1
C03282,premium,33.467,2,0
C03283,basic,15.4808,0,0
C03284,basic,22.8421,0,0
C03285,plus,43.587,2,0
C03286,basic,153.0953,1,0
C03287,basic,15.9776,0,0
C03288,plus,44.3162,3,0
C03289,plus,36.7451,0,0
C03290,basic,18.6229,0,1
C03291,basic,44.8919,1,1
C03292,premium,74.0494,3,1
C03293,basic,11.6024,1,0
C03294,basic,31.5401,0,0
C03295,basic,29.9345,1,0
C03296,basic,29.0763,0,0
C03297,premium,40.5893,1,0
C03298,plus,69.7253,1,0
C03299,basic,12.611,1,0
C03300,basic,28.9512,1,0
C03301,basic,15.5033,0,0
C03302,plus,49.4682,0,0
C03303,plus,110.0884,0,0
C03304,plus,18.8454,0,0
C03305,plus,49.2431,3,0
C03306,plus,54.2413,1,0
C03307,plus,23.3461,2,0
C03308,plus,102.1909,1,0
C03309,basic,12.557,0,0
C03310,basic,18.9014,2,0
C03311,plus,17.1715,1,0
C03312,basic,19.2009,1,0
C03313,basic,14.802,0,0
C03314,basic,38.7597,0,0
C03315,basic,10.63,0,0
C03316,basic,29.1487,0,1
C03317,plus,42.9168,3,0
C03318,premium,12.2229,1,0
C03319,plus,59.855,3,0
C03320,premium,18.5294,0,0
C03321,basic,98.0838,1,0
C03322,basic,13.2267,1,0
C03323,premium,37.9464,2,0
C03324,basic,21.9323,2,1
C03325,plus,20.1329,2,0
C03326,premium,31.284,0,0
C03327,basic,34.3391,0,1
C03328,premium,20.8535,1,0
C03329,premium,29.8965,1,0
C03330,plus,53.3949,3,0
C03331,plus,25.7198,1,0
C03332,premium,22.2329,2,0
C03333,premium,24.4819,0,0
C03334,premium,58.1946,2,0
C03335,basic,11.7532,0,0
C03336,basic,29.4024,1,0
C03337,basic,68.5391,0,0
C03338,basic,26.4651,1,0
C03339,premium,88.1741,1,0
C03340,basic,37.3397,3,0
C03341,basic,17.3893,2,0
C03342,basic,14.6386,1,0
C03343,plus,10.9183,2,0
C03344,plus,43.1864,2,1
C03345,basic,14.1085,2,0
C03346,basic,30.1012,3,0
C03347,premium,40.2693,0,0
C03348,basic,29.0524,1,0
C03349,plus,28.4611,1,0
C03350,premium,153.4274,2,0
C03351,basic,69.59,1,0
C03352,plus,24.1436,1,0
C03353,basic,38.864,1,0
C03354,basic,70.6275,1,0
C03355,basic,15.378,1,0
C03356,basic,54.6254,1,0
C03357,basic,35.6637,1,1
C03358,basic,33.2508,1,0
C03359,basic,20.247,1,0
C03360,plus,13.5348,0,0
C03361,basic,6.8963,2,1
C03362,plus,44.5765,3,0
C03363,plus,20.5212,1,0
C03364,basic,18.044,0,0
C03365,premium,82.935,0,1
C03366,basic,19.3069,1,0
C03367,basic,10.0823,1,0
C03368,plus,25.9295,1,0
C03369,premium,24.9819,1,1
C03370,premium,25.4086,2,1
C03371,premium,48.9215,4,0
C03372,basic,22.6277,1,0
C03373,basic,41.3952,1,0
C03374,basic,31.6933,1,0
C03375,basic,24.3078,0,1
C03376,premium,29.0092,0,0
C03377,basic,67.1215,0,1
C03378,plus,13.7377,2,0
C03379,plus,42.022,2,0
C03380,basic,57.694,1,0
C03381,basic,53.2698,0,0
C03382,premium,18.7638,1,0
C03383,basic,22.1227,0,1
C03384,basic,16.3361,2,1
C03385,plus,27.548,1,0
C03386,basic,54.5891,1,1
C03387,basic,35.1549,0,0
C03388,premium,48.2559,2,1
C03389,basic,27.0784,0,0
C03390,plus,11.1018,1,0
C03391,basic,38.5556,1,0
C03392,plus,19.4794,2,0
C03393,premium,39.5383,2,1
C03394,basic,30.2417,1,0
C03395,plus,40.3883,0,0
C03396,premium,41.3162,2,0
C03397,plus,53.1023,0,1
C03398,plus,55.4446,3,0
C03399,basic,12.5087,0,0
C03400,basic,32.1673,2,0
C03401,basic,29.1473,0,0
C03402,plus,21.1933,4,1
C03403,plus,10.2677,2,0
C03404,basic,26.3103,0,0
C03405,basic,38.4985,0,0
C03406,basic,38.2556,1,1
C03407,basic,41.208,0,0
C03408,plus,34.8193,1,0
C03409,basic,57.7919,1,0
C03410,basic,28.7793,1,0
C03411,basic,16.8896,0,0
C03412,plus,62.4438,1,0
C03413,basic,24.4359,0,1
C03414,plus,19.935,0,0
C03415,plus,53.969,0,1
C03416,basic,38.0318,0,0
C03417,plus,23.4585,0,0
C03418,basic,29.1132,3,0
C03419,plus,58.9676,0,1
C03420,basic,17.9728,2,0
C03421,basic,17.4202,4,0
C03422,basic,15.9209,4,0
C03423,premium,41.1305,2,0
C03424,basic,50.4031,1,1
C03425,basic,18.4961,3,0
C03426,basic,32.2257,0,0
C03427,premium,25.1849,2,1
C03428,premium,49.8699,1,0
C03429,plus,41.4626,1,0
C03430,basic,11.3099,0,0
C03431,basic,39.8632,2,0
C03432,basic,36.8733,0,0
C03433,basic,31.9462,1,0
C03434,plus,36.9174,0,0
C03435,basic,34.3982,0,1
C03436,basic,20.6272,0,1
C03437,plus,54.2324,0,0
C03438,basic,27.343,1,0
C03439,basic,33.7247,0,1
C03440,premium,19.2758,4,0
C03441,basic,35.8659,0,0
C03442,premium,34.0403,3,0
C03443,plus,30.0494,0,0
C03444,basic,71.2544,2,0
C03445,basic,43.3706,2,0
C03446,plus,39.4614,2,1
C03447,basic,66.4456,0,0
C03448,basic,19.7951,0,0
C03449,basic,44.3819,2,1
C03450,plus,15.7909,1,0
C03451,basic,30.0433,0,0
C03452,basic,15.0217,1,0
C03453,premium,96.9733,2,1
C03454,basic,106.2186,2,0
C03455,basic,28.926,1,0
C03456,basic,38.8217,0,0
C03457,basic,82.1693,0,1
C03458,plus,31.6196,2,0
C03459,premium,73.3455,2,0
C03460,basic,29.081,0,0
C03461,plus,64.0121,0,0
C03462,premium,23.4043,1,0
C03463,plus,66.5828,2,0
C03464,basic,77.3278,2,0
C03465,basic,28.3393,0,0
C03466,basic,22.1151,1,1
C03467,basic,6.7614,0,0
C03468,premium,78.5607,0,0
C03469,basic,29.5427,0,0
C03470,plus,22.7269,1,0
C03471,plus,31.0499,1,0
C03472,basic,14.5644,0,0
C03473,plus,96.7324,2,1
C03474,plus,27.9086,0,0
C03475,basic,111.6438,2,0
C03476,basic,14.4376,0,0
C03477,basic,37.269,0,0
C03478,basic,37.3155,1,0
C03479,premium,95.9978,3,1
C03480,plus,56.9773,1,0
C03481,basic,64.0866,2,1
C03482,basic,54.1974,0,0
C03483,premium,46.9591,5,1
C03484,plus,28.9788,2,0
C03485,basic,55.7,0,0
C03486,plus,12.3867,3,0
C03487,plus,98.3817,3,1
C03488,basic,24.1668,0,0
C03489,premium,22.0221,2,0
C03490,basic,14.4512,1,0
C03491,plus,54.3596,2,0
C03492,basic,43.937,0,0
C03493,plus,245.1624,4,1
C03494,premium,20.9271,2,0
C03495,basic,28.9189,0,0
C03496,basic,12.0194,0,0
C03497,basic,61.8622,0,0
C03498,premium,28.9953,0,0
C03499,plus,87.8044,0,0
C03500,basic,19.7943,0,0
C03501,plus,43.2268,5,0
C03502,plus,24.0492,2,0
C03503,basic,37.198,1,0
C03504,plus,20.0233,1,0
C03505,basic,16.2667,1,0
C03506,premium,39.7825,2,0
C03507,basic,28.7213,0,1
C03508,basic,28.8588,1,1
C03509,basic,36.4621,1,0
C03510,plus,55.7685,2,0
C03511,plus,26.4973,0,0
C03512,basic,10.3655,1,0
